value,time
0.00,22222
0.00,22223
0.00,22224
0.00,22225
0.00,22226
0.00,22227
0.00,22228
0.00,22229
0.00,22230
0.00,22231
0.00,22232
0.00,22233
0.00,22234
0.00,22235
0.00,22236
0.00,22237
0.00,22238
0.00,22239
0.00,22240
0.00,22241
0.00,22242
0.00,22243
0.00,22244
0.00,22245
0.00,22246
0.00,22247
0.00,22248
0.00,22249
0.00,22250
0.00,22251
0.00,22252
0.00,22253
0.00,22254
0.00,22255
0.00,22256
0.00,22257
0.00,22258
0.00,22259
0.00,22260
0.00,22261
0.00,22262
0.00,22263
0.00,22264
0.00,22265
0.00,22266
0.00,22267
0.00,22268
0.00,22269
0.00,22270
10.00,22271
4.00,22272
3.00,22273
4.00,22274
8.00,22275
7.00,22276
7.00,22277
10.00,22278
3.00,22279
7.00,22280
7.00,22281
9.00,22282
9.00,22283
10.00,22284
7.00,22285
14.00,22286
3.00,22287
7.00,22288
6.00,22289
12.00,22290
8.00,22291
6.00,22292
10.00,22293
7.00,22294
5.00,22295
9.00,22296
11.00,22297
4.00,22298
7.00,22299
5.00,22300
10.00,22301
2.00,22302
5.00,22303
3.00,22304
5.00,22305
10.00,22306
5.00,22307
5.00,22308
10.00,22309
3.00,22310
5.00,22311
8.00,22312
0.00,22313
3.00,22314
5.00,22315
6.00,22316
4.00,22317
5.00,22318
9.00,22319
10.00,22320
6.00,22321
4.00,22322
5.00,22323
9.00,22324
12.00,22325
3.00,22326
13.00,22327
5.00,22328
7.00,22329
5.00,22330
6.00,22331
9.00,22332
5.00,22333
4.00,22334
11.00,22335
4.00,22336
3.00,22337
9.00,22338
11.00,22339
7.00,22340
5.00,22341
11.00,22342
9.00,22343
9.00,22344
12.00,22345
5.00,22346
3.00,22347
6.00,22348
5.00,22349
11.00,22350
8.00,22351
5.00,22352
11.00,22353
4.00,22354
3.00,22355
6.00,22356
8.00,22357
13.00,22358
10.00,22359
12.00,22360
6.00,22361
6.00,22362
12.00,22363
4.00,22364
7.00,22365
11.00,22366
4.00,22367
4.00,22368
5.00,22369
4.00,22370
9.00,22371
9.00,22372
7.00,22373
11.00,22374
5.00,22375
10.00,22376
4.00,22377
5.00,22378
11.00,22379
5.00,22380
6.00,22381
4.00,22382
6.00,22383
9.00,22384
9.00,22385
7.00,22386
12.00,22387
5.00,22388
8.00,22389
11.00,22390
6.00,22391
10.00,22392
7.00,22393
9.00,22394
5.00,22395
2.00,22396
5.00,22397
7.00,22398
5.00,22399
9.00,22400
10.00,22401
9.00,22402
6.00,22403
2.00,22404
7.00,22405
9.00,22406
6.00,22407
3.00,22408
8.00,22409
10.00,22410
7.00,22411
10.00,22412
5.00,22413
11.00,22414
7.00,22415
11.00,22416
4.00,22417
7.00,22418
11.00,22419
10.00,22420
5.00,22421
8.00,22422
10.00,22423
3.00,22424
6.00,22425
10.00,22426
3.00,22427
7.00,22428
9.00,22429
0.00,22430
0.00,22431
0.00,22432
0.00,22433
0.00,22434
0.00,22435
0.00,22436
0.00,22437
0.00,22438
0.00,22439
0.00,22440
0.00,22441
0.00,22442
0.00,22443
0.00,22444
0.00,22445
0.00,22446
0.00,22447
0.00,22448
0.00,22449
0.00,22450
0.00,22451
0.00,22452
0.00,22453
0.00,22454
0.00,22455
0.00,22456
0.00,22457
0.00,22458
0.00,22459
0.00,22460
0.00,22461
0.00,22462
0.00,22463
0.00,22464
0.00,22465
0.00,22466
0.00,22467
0.00,22468
0.00,22469
0.00,22470
0.00,22471
0.00,22472
0.00,22473
0.00,22474
0.00,22475
0.00,22476
0.00,22477
0.00,22478
0.00,22479
0.00,22480
0.00,22481
0.00,22482
0.00,22483
0.00,22484
0.00,22485
0.00,22486
0.00,22487
0.00,22488
0.00,22489
0.00,22490
0.00,22491
0.00,22492
0.00,22493
0.00,22494
0.00,22495
0.00,22496
0.00,22497
0.00,22498
0.00,22499
0.00,22500
0.00,22501
0.00,22502
0.00,22503
0.00,22504
0.00,22505
0.00,22506
0.00,22507
0.00,22508
0.00,22509
0.00,22510
0.00,22511
0.00,22512
0.00,22513
0.00,22514
0.00,22515
0.00,22516
0.00,22517
0.00,22518
0.00,22519
0.00,22520
0.00,22521
0.00,22522
0.00,22523
0.00,22524
0.00,22525
0.00,22526
0.00,22527
0.00,22528
0.00,22529
0.00,22530
0.00,22531
0.00,22532
0.00,22533
0.00,22534
0.00,22535
0.00,22536
0.00,22537
0.00,22538
0.00,22539
0.00,22540
0.00,22541
0.00,22542
0.00,22543
0.00,22544
0.00,22545
0.00,22546
0.00,22547
0.00,22548
0.00,22549
0.00,22550
0.00,22551
0.00,22552
0.00,22553
0.00,22554
0.00,22555
0.00,22556
0.00,22557
0.00,22558
0.00,22559
0.00,22560
0.00,22561
0.00,22562
0.00,22563
0.00,22564
0.00,22565
0.00,22566
0.00,22567
0.00,22568
0.00,22569
0.00,22570
0.00,22571
0.00,22572
0.00,22573
0.00,22574
0.00,22575
0.00,22576
0.00,22577
0.00,22578
0.00,22579
0.00,22580
0.00,22581
0.00,22582
0.00,22583
0.00,22584
0.00,22585
0.00,22586
0.00,22587
0.00,22588
0.00,22589
0.00,22590
0.00,22591
0.00,22592
0.00,22593
0.00,22594
0.00,22595
5.00,22596
12.00,22597
5.00,22598
7.00,22599
7.00,22600
11.00,22601
8.00,22602
10.00,22603
11.00,22604
5.00,22605
10.00,22606
7.00,22607
11.00,22608
6.00,22609
7.00,22610
11.00,22611
4.00,22612
10.00,22613
5.00,22614
7.00,22615
12.00,22616
3.00,22617
8.00,22618
10.00,22619
8.00,22620
10.00,22621
5.00,22622
8.00,22623
13.00,22624
9.00,22625
10.00,22626
0.00,22627
0.00,22628
11.00,22629
5.00,22630
8.00,22631
11.00,22632
9.00,22633
10.00,22634
4.00,22635
9.00,22636
8.00,22637
9.00,22638
4.00,22639
10.00,22640
7.00,22641
10.00,22642
5.00,22643
5.00,22644
11.00,22645
6.00,22646
11.00,22647
5.00,22648
8.00,22649
11.00,22650
4.00,22651
6.00,22652
7.00,22653
12.00,22654
3.00,22655
0.00,22656
3.00,22657
4.00,22658
7.00,22659
10.00,22660
6.00,22661
5.00,22662
11.00,22663
4.00,22664
9.00,22665
9.00,22666
5.00,22667
7.00,22668
5.00,22669
8.00,22670
9.00,22671
5.00,22672
4.00,22673
5.00,22674
4.00,22675
5.00,22676
10.00,22677
8.00,22678
9.00,22679
1.00,22680
5.00,22681
8.00,22682
8.00,22683
6.00,22684
5.00,22685
10.00,22686
7.00,22687
11.00,22688
4.00,22689
5.00,22690
3.00,22691
3.00,22692
9.00,22693
9.00,22694
5.00,22695
7.00,22696
7.00,22697
3.00,22698
4.00,22699
8.00,22700
8.00,22701
6.00,22702
11.00,22703
3.00,22704
5.00,22705
10.00,22706
6.00,22707
8.00,22708
5.00,22709
10.00,22710
8.00,22711
10.00,22712
4.00,22713
2.00,22714
5.00,22715
6.00,22716
5.00,22717
11.00,22718
8.00,22719
6.00,22720
10.00,22721
2.00,22722
6.00,22723
8.00,22724
6.00,22725
4.00,22726
6.00,22727
10.00,22728
9.00,22729
10.00,22730
10.00,22731
8.00,22732
5.00,22733
12.00,22734
6.00,22735
2.00,22736
9.00,22737
9.00,22738
6.00,22739
7.00,22740
5.00,22741
10.00,22742
6.00,22743
5.00,22744
10.00,22745
6.00,22746
6.00,22747
10.00,22748
5.00,22749
13.00,22750
1.00,22751
6.00,22752
12.00,22753
3.00,22754
6.00,22755
11.00,22756
9.00,22757
12.00,22758
4.00,22759
9.00,22760
10.00,22761
10.00,22762
4.00,22763
11.00,22764
4.00,22765
12.00,22766
4.00,22767
6.00,22768
9.00,22769
8.00,22770
4.00,22771
5.00,22772
6.00,22773
6.00,22774
10.00,22775
8.00,22776
12.00,22777
7.00,22778
8.00,22779
8.00,22780
10.00,22781
7.00,22782
5.00,22783
9.00,22784
7.00,22785
3.00,22786
4.00,22787
7.00,22788
11.00,22789
5.00,22790
7.00,22791
6.00,22792
11.00,22793
8.00,22794
15.00,22795
3.00,22796
7.00,22797
6.00,22798
8.00,22799
6.00,22800
9.00,22801
9.00,22802
5.00,22803
7.00,22804
9.00,22805
7.00,22806
4.00,22807
7.00,22808
11.00,22809
2.00,22810
6.00,22811
9.00,22812
5.00,22813
3.00,22814
4.00,22815
7.00,22816
11.00,22817
4.00,22818
9.00,22819
12.00,22820
4.00,22821
8.00,22822
9.00,22823
7.00,22824
5.00,22825
5.00,22826
10.00,22827
6.00,22828
3.00,22829
11.00,22830
6.00,22831
5.00,22832
5.00,22833
10.00,22834
6.00,22835
5.00,22836
10.00,22837
6.00,22838
7.00,22839
5.00,22840
11.00,22841
5.00,22842
11.00,22843
6.00,22844
6.00,22845
5.00,22846
8.00,22847
8.00,22848
7.00,22849
5.00,22850
10.00,22851
4.00,22852
5.00,22853
0.00,22854
4.00,22855
5.00,22856
4.00,22857
6.00,22858
5.00,22859
11.00,22860
8.00,22861
12.00,22862
8.00,22863
12.00,22864
4.00,22865
9.00,22866
4.00,22867
11.00,22868
5.00,22869
5.00,22870
6.00,22871
7.00,22872
12.00,22873
7.00,22874
8.00,22875
7.00,22876
10.00,22877
3.00,22878
4.00,22879
4.00,22880
9.00,22881
9.00,22882
4.00,22883
7.00,22884
12.00,22885
6.00,22886
10.00,22887
4.00,22888
8.00,22889
11.00,22890
5.00,22891
11.00,22892
3.00,22893
11.00,22894
6.00,22895
5.00,22896
11.00,22897
5.00,22898
5.00,22899
10.00,22900
5.00,22901
4.00,22902
4.00,22903
5.00,22904
8.00,22905
9.00,22906
4.00,22907
6.00,22908
9.00,22909
5.00,22910
2.00,22911
6.00,22912
6.00,22913
0.00,22914
0.00,22915
0.00,22916
0.00,22917
0.00,22918
0.00,22919
0.00,22920
0.00,22921
0.00,22922
0.00,22923
0.00,22924
0.00,22925
0.00,22926
0.00,22927
0.00,22928
0.00,22929
0.00,22930
0.00,22931
0.00,22932
0.00,22933
0.00,22934
0.00,22935
0.00,22936
0.00,22937
0.00,22938
0.00,22939
0.00,22940
0.00,22941
0.00,22942
0.00,22943
0.00,22944
0.00,22945
0.00,22946
0.00,22947
0.00,22948
0.00,22949
0.00,22950
0.00,22951
0.00,22952
0.00,22953
0.00,22954
0.00,22955
0.00,22956
0.00,22957
0.00,22958
0.00,22959
0.00,22960
0.00,22961
0.00,22962
0.00,22963
0.00,22964
0.00,22965
0.00,22966
0.00,22967
0.00,22968
0.00,22969
0.00,22970
0.00,22971
0.00,22972
0.00,22973
0.00,22974
0.00,22975
0.00,22976
0.00,22977
0.00,22978
0.00,22979
0.00,22980
0.00,22981
0.00,22982
0.00,22983
0.00,22984
0.00,22985
0.00,22986
0.00,22987
0.00,22988
0.00,22989
0.00,22990
0.00,22991
0.00,22992
0.00,22993
0.00,22994
0.00,22995
0.00,22996
0.00,22997
0.00,22998
0.00,22999
0.00,23000
0.00,23001
0.00,23002
0.00,23003
0.00,23004
0.00,23005
0.00,23006
0.00,23007
0.00,23008
0.00,23009
0.00,23010
0.00,23011
0.00,23012
0.00,23013
0.00,23014
0.00,23015
0.00,23016
0.00,23017
0.00,23018
0.00,23019
0.00,23020
0.00,23021
0.00,23022
0.00,23023
0.00,23024
0.00,23025
0.00,23026
0.00,23027
0.00,23028
0.00,23029
0.00,23030
0.00,23031
0.00,23032
0.00,23033
0.00,23034
0.00,23035
0.00,23036
0.00,23037
0.00,23038
0.00,23039
0.00,23040
0.00,23041
0.00,23042
0.00,23043
0.00,23044
0.00,23045
0.00,23046
0.00,23047
0.00,23048
0.00,23049
0.00,23050
0.00,23051
0.00,23052
0.00,23053
0.00,23054
0.00,23055
0.00,23056
0.00,23057
0.00,23058
0.00,23059
0.00,23060
0.00,23061
0.00,23062
0.00,23063
0.00,23064
0.00,23065
0.00,23066
0.00,23067
0.00,23068
0.00,23069
0.00,23070
0.00,23071
0.00,23072
0.00,23073
0.00,23074
0.00,23075
0.00,23076
0.00,23077
0.00,23078
0.00,23079
4.00,23080
5.00,23081
11.00,23082
7.00,23083
10.00,23084
4.00,23085
6.00,23086
10.00,23087
7.00,23088
11.00,23089
0.00,23090
8.00,23091
6.00,23092
10.00,23093
6.00,23094
12.00,23095
7.00,23096
6.00,23097
12.00,23098
6.00,23099
7.00,23100
11.00,23101
5.00,23102
10.00,23103
10.00,23104
6.00,23105
6.00,23106
9.00,23107
10.00,23108
4.00,23109
11.00,23110
5.00,23111
2.00,23112
5.00,23113
12.00,23114
7.00,23115
7.00,23116
11.00,23117
3.00,23118
4.00,23119
5.00,23120
9.00,23121
9.00,23122
2.00,23123
9.00,23124
7.00,23125
10.00,23126
6.00,23127
11.00,23128
6.00,23129
10.00,23130
10.00,23131
7.00,23132
11.00,23133
6.00,23134
5.00,23135
9.00,23136
10.00,23137
9.00,23138
10.00,23139
3.00,23140
7.00,23141
4.00,23142
12.00,23143
4.00,23144
5.00,23145
11.00,23146
5.00,23147
7.00,23148
15.00,23149
5.00,23150
7.00,23151
5.00,23152
6.00,23153
12.00,23154
4.00,23155
3.00,23156
4.00,23157
4.00,23158
10.00,23159
6.00,23160
9.00,23161
12.00,23162
8.00,23163
8.00,23164
10.00,23165
6.00,23166
8.00,23167
4.00,23168
11.00,23169
4.00,23170
5.00,23171
5.00,23172
2.00,23173
8.00,23174
10.00,23175
4.00,23176
9.00,23177
8.00,23178
11.00,23179
12.00,23180
5.00,23181
5.00,23182
6.00,23183
3.00,23184
7.00,23185
8.00,23186
12.00,23187
11.00,23188
9.00,23189
5.00,23190
4.00,23191
3.00,23192
7.00,23193
7.00,23194
12.00,23195
2.00,23196
6.00,23197
7.00,23198
5.00,23199
11.00,23200
7.00,23201
11.00,23202
7.00,23203
11.00,23204
3.00,23205
8.00,23206
11.00,23207
10.00,23208
7.00,23209
6.00,23210
10.00,23211
8.00,23212
7.00,23213
9.00,23214
10.00,23215
11.00,23216
7.00,23217
8.00,23218
11.00,23219
6.00,23220
5.00,23221
10.00,23222
5.00,23223
6.00,23224
12.00,23225
4.00,23226
4.00,23227
10.00,23228
8.00,23229
11.00,23230
5.00,23231
6.00,23232
12.00,23233
10.00,23234
2.00,23235
3.00,23236
9.00,23237
7.00,23238
7.00,23239
5.00,23240
11.00,23241
5.00,23242
9.00,23243
10.00,23244
10.00,23245
4.00,23246
7.00,23247
11.00,23248
6.00,23249
6.00,23250
6.00,23251
11.00,23252
7.00,23253
4.00,23254
9.00,23255
6.00,23256
9.00,23257
4.00,23258
6.00,23259
12.00,23260
0.00,23261
10.00,23262
7.00,23263
12.00,23264
4.00,23265
9.00,23266
10.00,23267
10.00,23268
5.00,23269
4.00,23270
10.00,23271
6.00,23272
5.00,23273
9.00,23274
10.00,23275
3.00,23276
3.00,23277
5.00,23278
10.00,23279
8.00,23280
7.00,23281
10.00,23282
6.00,23283
5.00,23284
9.00,23285
10.00,23286
14.00,23287
6.00,23288
6.00,23289
9.00,23290
9.00,23291
4.00,23292
6.00,23293
11.00,23294
3.00,23295
5.00,23296
11.00,23297
2.00,23298
6.00,23299
10.00,23300
5.00,23301
6.00,23302
6.00,23303
5.00,23304
11.00,23305
6.00,23306
4.00,23307
13.00,23308
4.00,23309
6.00,23310
8.00,23311
11.00,23312
8.00,23313
6.00,23314
11.00,23315
5.00,23316
5.00,23317
9.00,23318
5.00,23319
11.00,23320
5.00,23321
6.00,23322
5.00,23323
5.00,23324
11.00,23325
4.00,23326
6.00,23327
11.00,23328
4.00,23329
5.00,23330
4.00,23331
4.00,23332
8.00,23333
8.00,23334
8.00,23335
11.00,23336
3.00,23337
8.00,23338
11.00,23339
2.00,23340
7.00,23341
8.00,23342
10.00,23343
10.00,23344
7.00,23345
5.00,23346
4.00,23347
5.00,23348
8.00,23349
7.00,23350
11.00,23351
5.00,23352
5.00,23353
8.00,23354
6.00,23355
10.00,23356
6.00,23357
8.00,23358
12.00,23359
4.00,23360
7.00,23361
11.00,23362
3.00,23363
5.00,23364
9.00,23365
7.00,23366
4.00,23367
7.00,23368
10.00,23369
9.00,23370
9.00,23371
7.00,23372
6.00,23373
5.00,23374
7.00,23375
11.00,23376
11.00,23377
5.00,23378
8.00,23379
6.00,23380
9.00,23381
10.00,23382
4.00,23383
9.00,23384
10.00,23385
4.00,23386
10.00,23387
7.00,23388
12.00,23389
6.00,23390
5.00,23391
8.00,23392
11.00,23393
5.00,23394
8.00,23395
10.00,23396
4.00,23397
5.00,23398
12.00,23399
4.00,23400
4.00,23401
11.00,23402
6.00,23403
11.00,23404
6.00,23405
10.00,23406
7.00,23407
5.00,23408
7.00,23409
9.00,23410
4.00,23411
9.00,23412
9.00,23413
6.00,23414
5.00,23415
8.00,23416
11.00,23417
4.00,23418
6.00,23419
4.00,23420
11.00,23421
4.00,23422
7.00,23423
12.00,23424
4.00,23425
5.00,23426
10.00,23427
3.00,23428
7.00,23429
7.00,23430
5.00,23431
13.00,23432
4.00,23433
5.00,23434
9.00,23435
10.00,23436
7.00,23437
4.00,23438
9.00,23439
8.00,23440
4.00,23441
5.00,23442
9.00,23443
6.00,23444
5.00,23445
4.00,23446
7.00,23447
11.00,23448
6.00,23449
7.00,23450
7.00,23451
11.00,23452
1.00,23453
4.00,23454
8.00,23455
11.00,23456
7.00,23457
11.00,23458
4.00,23459
8.00,23460
11.00,23461
5.00,23462
8.00,23463
8.00,23464
12.00,23465
5.00,23466
4.00,23467
6.00,23468
6.00,23469
12.00,23470
6.00,23471
5.00,23472
9.00,23473
10.00,23474
2.00,23475
6.00,23476
5.00,23477
11.00,23478
4.00,23479
5.00,23480
4.00,23481
5.00,23482
10.00,23483
4.00,23484
6.00,23485
11.00,23486
3.00,23487
10.00,23488
9.00,23489
9.00,23490
5.00,23491
7.00,23492
5.00,23493
2.00,23494
4.00,23495
7.00,23496
13.00,23497
3.00,23498
9.00,23499
9.00,23500
12.00,23501
10.00,23502
8.00,23503
5.00,23504
3.00,23505
3.00,23506
8.00,23507
5.00,23508
10.00,23509
7.00,23510
7.00,23511
11.00,23512
4.00,23513
7.00,23514
9.00,23515
6.00,23516
11.00,23517
5.00,23518
4.00,23519
6.00,23520
4.00,23521
10.00,23522
4.00,23523
4.00,23524
11.00,23525
5.00,23526
4.00,23527
6.00,23528
3.00,23529
10.00,23530
6.00,23531
3.00,23532
3.00,23533
3.00,23534
9.00,23535
7.00,23536
0.00,23537
5.00,23538
2.00,23539
8.00,23540
10.00,23541
7.00,23542
11.00,23543
8.00,23544
7.00,23545
7.00,23546
4.00,23547
5.00,23548
10.00,23549
5.00,23550
3.00,23551
4.00,23552
7.00,23553
11.00,23554
2.00,23555
0.00,23556
0.00,23557
0.00,23558
0.00,23559
0.00,23560
0.00,23561
0.00,23562
0.00,23563
0.00,23564
0.00,23565
0.00,23566
0.00,23567
0.00,23568
0.00,23569
0.00,23570
0.00,23571
0.00,23572
0.00,23573
0.00,23574
0.00,23575
0.00,23576
0.00,23577
0.00,23578
0.00,23579
0.00,23580
0.00,23581
0.00,23582
0.00,23583
0.00,23584
0.00,23585
0.00,23586
0.00,23587
0.00,23588
0.00,23589
0.00,23590
0.00,23591
0.00,23592
0.00,23593
0.00,23594
0.00,23595
0.00,23596
0.00,23597
0.00,23598
0.00,23599
0.00,23600
0.00,23601
0.00,23602
0.00,23603
5.00,23604
0.00,23605
0.00,23606
0.00,23607
0.00,23608
0.00,23609
0.00,23610
0.00,23611
0.00,23612
0.00,23613
0.00,23614
0.00,23615
0.00,23616
0.00,23617
0.00,23618
0.00,23619
0.00,23620
0.00,23621
0.00,23622
0.00,23623
0.00,23624
0.00,23625
0.00,23626
0.00,23627
0.00,23628
0.00,23629
0.00,23630
0.00,23631
0.00,23632
0.00,23633
0.00,23634
0.00,23635
0.00,23636
0.00,23637
0.00,23638
0.00,23639
0.00,23640
0.00,23641
0.00,23642
0.00,23643
0.00,23644
0.00,23645
0.00,23646
0.00,23647
0.00,23648
0.00,23649
0.00,23650
0.00,23651
0.00,23652
0.00,23653
0.00,23654
0.00,23655
0.00,23656
0.00,23657
0.00,23658
0.00,23659
0.00,23660
0.00,23661
0.00,23662
0.00,23663
0.00,23664
0.00,23665
0.00,23666
0.00,23667
0.00,23668
0.00,23669
0.00,23670
0.00,23671
0.00,23672
0.00,23673
0.00,23674
0.00,23675
0.00,23676
0.00,23677
0.00,23678
0.00,23679
0.00,23680
0.00,23681
0.00,23682
0.00,23683
0.00,23684
0.00,23685
0.00,23686
0.00,23687
0.00,23688
0.00,23689
0.00,23690
0.00,23691
0.00,23692
0.00,23693
0.00,23694
0.00,23695
0.00,23696
0.00,23697
0.00,23698
0.00,23699
0.00,23700
0.00,23701
0.00,23702
0.00,23703
0.00,23704
0.00,23705
0.00,23706
0.00,23707
0.00,23708
0.00,23709
0.00,23710
0.00,23711
0.00,23712
0.00,23713
0.00,23714
0.00,23715
0.00,23716
0.00,23717
0.00,23718
0.00,23719
0.00,23720
0.00,23721
0.00,23722
0.00,23723
0.00,23724
0.00,23725
0.00,23726
0.00,23727
0.00,23728
0.00,23729
0.00,23730
0.00,23731
0.00,23732
0.00,23733
0.00,23734
0.00,23735
0.00,23736
0.00,23737
0.00,23738
0.00,23739
0.00,23740
0.00,23741
0.00,23742
0.00,23743
0.00,23744
0.00,23745
0.00,23746
0.00,23747
0.00,23748
0.00,23749
0.00,23750
0.00,23751
0.00,23752
0.00,23753
0.00,23754
0.00,23755
0.00,23756
0.00,23757
0.00,23758
0.00,23759
0.00,23760
0.00,23761
0.00,23762
0.00,23763
0.00,23764
0.00,23765
0.00,23766
0.00,23767
0.00,23768
0.00,23769
0.00,23770
0.00,23771
0.00,23772
0.00,23773
0.00,23774
0.00,23775
0.00,23776
0.00,23777
0.00,23778
0.00,23779
0.00,23780
0.00,23781
0.00,23782
0.00,23783
0.00,23784
0.00,23785
0.00,23786
0.00,23787
0.00,23788
0.00,23789
0.00,23790
0.00,23791
0.00,23792
0.00,23793
0.00,23794
0.00,23795
0.00,23796
0.00,23797
0.00,23798
0.00,23799
0.00,23800
0.00,23801
0.00,23802
0.00,23803
0.00,23804
0.00,23805
0.00,23806
0.00,23807
0.00,23808
0.00,23809
0.00,23810
0.00,23811
0.00,23812
0.00,23813
0.00,23814
0.00,23815
0.00,23816
0.00,23817
0.00,23818
0.00,23819
0.00,23820
0.00,23821
0.00,23822
0.00,23823
0.00,23824
0.00,23825
0.00,23826
0.00,23827
0.00,23828
0.00,23829
0.00,23830
0.00,23831
0.00,23832
0.00,23833
0.00,23834
0.00,23835
0.00,23836
0.00,23837
0.00,23838
0.00,23839
0.00,23840
0.00,23841
0.00,23842
0.00,23843
0.00,23844
0.00,23845
0.00,23846
0.00,23847
0.00,23848
0.00,23849
0.00,23850
0.00,23851
0.00,23852
0.00,23853
0.00,23854
0.00,23855
0.00,23856
0.00,23857
0.00,23858
0.00,23859
0.00,23860
0.00,23861
0.00,23862
0.00,23863
0.00,23864
0.00,23865
0.00,23866
0.00,23867
0.00,23868
0.00,23869
0.00,23870
0.00,23871
0.00,23872
0.00,23873
0.00,23874
0.00,23875
0.00,23876
0.00,23877
0.00,23878
0.00,23879
0.00,23880
0.00,23881
0.00,23882
0.00,23883
0.00,23884
0.00,23885
0.00,23886
0.00,23887
5.00,23888
7.00,23889
4.00,23890
4.00,23891
13.00,23892
5.00,23893
3.00,23894
9.00,23895
8.00,23896
7.00,23897
10.00,23898
0.00,23899
8.00,23900
6.00,23901
6.00,23902
5.00,23903
6.00,23904
8.00,23905
13.00,23906
6.00,23907
9.00,23908
6.00,23909
9.00,23910
8.00,23911
7.00,23912
6.00,23913
4.00,23914
4.00,23915
7.00,23916
5.00,23917
7.00,23918
10.00,23919
5.00,23920
4.00,23921
6.00,23922
11.00,23923
6.00,23924
5.00,23925
9.00,23926
11.00,23927
4.00,23928
3.00,23929
4.00,23930
7.00,23931
9.00,23932
7.00,23933
12.00,23934
6.00,23935
7.00,23936
11.00,23937
8.00,23938
7.00,23939
5.00,23940
6.00,23941
10.00,23942
2.00,23943
6.00,23944
4.00,23945
6.00,23946
11.00,23947
5.00,23948
6.00,23949
5.00,23950
3.00,23951
7.00,23952
10.00,23953
6.00,23954
11.00,23955
8.00,23956
7.00,23957
5.00,23958
4.00,23959
9.00,23960
10.00,23961
5.00,23962
4.00,23963
5.00,23964
8.00,23965
7.00,23966
11.00,23967
9.00,23968
8.00,23969
16.00,23970
3.00,23971
6.00,23972
9.00,23973
6.00,23974
11.00,23975
4.00,23976
2.00,23977
5.00,23978
6.00,23979
9.00,23980
8.00,23981
8.00,23982
5.00,23983
3.00,23984
4.00,23985
11.00,23986
6.00,23987
8.00,23988
5.00,23989
10.00,23990
6.00,23991
5.00,23992
12.00,23993
3.00,23994
4.00,23995
4.00,23996
5.00,23997
10.00,23998
6.00,23999
4.00,24000
10.00,24001
8.00,24002
6.00,24003
10.00,24004
4.00,24005
5.00,24006
11.00,24007
5.00,24008
4.00,24009
10.00,24010
6.00,24011
11.00,24012
3.00,24013
7.00,24014
10.00,24015
3.00,24016
6.00,24017
10.00,24018
7.00,24019
11.00,24020
3.00,24021
8.00,24022
13.00,24023
9.00,24024
8.00,24025
3.00,24026
3.00,24027
8.00,24028
8.00,24029
3.00,24030
7.00,24031
11.00,24032
3.00,24033
5.00,24034
11.00,24035
4.00,24036
5.00,24037
10.00,24038
5.00,24039
7.00,24040
12.00,24041
0.00,24042
5.00,24043
3.00,24044
10.00,24045
0.00,24046
10.00,24047
6.00,24048
13.00,24049
9.00,24050
9.00,24051
7.00,24052
7.00,24053
7.00,24054
10.00,24055
11.00,24056
7.00,24057
7.00,24058
10.00,24059
6.00,24060
5.00,24061
7.00,24062
10.00,24063
6.00,24064
8.00,24065
9.00,24066
5.00,24067
5.00,24068
9.00,24069
9.00,24070
8.00,24071
6.00,24072
10.00,24073
7.00,24074
5.00,24075
9.00,24076
7.00,24077
3.00,24078
6.00,24079
10.00,24080
9.00,24081
11.00,24082
4.00,24083
8.00,24084
10.00,24085
11.00,24086
3.00,24087
10.00,24088
7.00,24089
9.00,24090
9.00,24091
4.00,24092
6.00,24093
12.00,24094
4.00,24095
7.00,24096
12.00,24097
4.00,24098
4.00,24099
9.00,24100
7.00,24101
4.00,24102
6.00,24103
10.00,24104
9.00,24105
9.00,24106
5.00,24107
5.00,24108
10.00,24109
0.00,24110
8.00,24111
3.00,24112
5.00,24113
7.00,24114
7.00,24115
4.00,24116
10.00,24117
6.00,24118
5.00,24119
4.00,24120
4.00,24121
9.00,24122
9.00,24123
5.00,24124
4.00,24125
10.00,24126
7.00,24127
11.00,24128
8.00,24129
7.00,24130
12.00,24131
5.00,24132
6.00,24133
5.00,24134
8.00,24135
11.00,24136
5.00,24137
4.00,24138
2.00,24139
7.00,24140
7.00,24141
4.00,24142
5.00,24143
4.00,24144
10.00,24145
4.00,24146
6.00,24147
9.00,24148
10.00,24149
4.00,24150
5.00,24151
7.00,24152
11.00,24153
6.00,24154
7.00,24155
4.00,24156
3.00,24157
7.00,24158
13.00,24159
6.00,24160
10.00,24161
7.00,24162
5.00,24163
9.00,24164
11.00,24165
9.00,24166
10.00,24167
5.00,24168
11.00,24169
8.00,24170
5.00,24171
14.00,24172
5.00,24173
4.00,24174
10.00,24175
5.00,24176
5.00,24177
6.00,24178
10.00,24179
12.00,24180
5.00,24181
8.00,24182
12.00,24183
3.00,24184
7.00,24185
11.00,24186
6.00,24187
11.00,24188
2.00,24189
7.00,24190
7.00,24191
10.00,24192
7.00,24193
7.00,24194
13.00,24195
3.00,24196
4.00,24197
6.00,24198
11.00,24199
4.00,24200
10.00,24201
5.00,24202
6.00,24203
11.00,24204
3.00,24205
0.00,24206
0.00,24207
0.00,24208
0.00,24209
0.00,24210
0.00,24211
0.00,24212
0.00,24213
0.00,24214
0.00,24215
0.00,24216
0.00,24217
0.00,24218
0.00,24219
0.00,24220
